3.455283381	5.981414211
3.821351398	5.815323849
4.567747412	7.15977779
3.259289377	5.683579767
4.555711824	6.421438999
4.757632884	6.545068011
4.560632673	6.339581223
5.150742305	6.55045514
4.127915286	6.070737728
3.403934433	5.521460918
4.487873072	6.047219685
4.223580346	5.917010092
4.174767856	6.34344097
4.518700272	6.383407137
4.835541689	6.693819208
3.741114566	5.738183901
4.279199694	5.878827622
4.518700272	6.383407137
4.621528818	6.834646807
3.4455408	5.634789603
3.998868336	5.813570674
3.877930458	6.310645287
3.886006104	6.334167333
3.913742	6.514712691
4.361126108	6.269855844
3.775554552	6.388561406
5.520237308	6.982862751
4.769321679	7.080194836
4.672555116	6.226457615
3.484246026	5.659482216
3.569690128	6.148468296
3.484246026	5.659482216
4.599788195	6.473334986
3.331988725	5.609471795
3.971920248	6.633318433
2.93541117	5.393627546
3.831419026	6.423246964
3.76926611	6.180016654
4.256494755	6.946495107
4.08534257	6.189109966
4.714438657	8.646904798
5.698975693	7.748244297
4.664362407	7.115744583
4.669578242	6.306494241
3.684244015	5.645093478
3.746546832	6.445719819
3.315578294	5.459585514
3.949555537	6.334167333
4.104601329	6.473118794
3.286861934	5.480638923
3.684244015	5.645093478
4.328370924	6.908255154
4.69533055	6.920177799
3.576373875	6.061456919
3.684463619	6.183117431
3.709301217	6.349138991
3.8150332	6.375450624
3.436752741	5.010635294
3.978112635	6.409352175
3.534114963	5.879834418
3.897691125	6.075058633
3.709092778	6.263398263
4.173829848	6.412433842
4.193475003	6.473697777
3.565387791	5.768320996
4.666522496	6.531110837
4.666522496	6.531110837
3.777237392	6.352629396
3.188086631	5.521460918
4.170892309	6.863019385
3.653092192	5.97126184
4.288539465	6.879355804
3.352644948	5.908082938
3.069152659	6.003887067
4.982505265	7.427441531
4.646266734	7.033506484
3.311502331	5.752572639
5.198570833	7.077076024
3.839720344	6.104078691
3.098429232	6.086774727
3.41261216	6.421622268
3.08409674	5.886104031
3.414010498	6.104793232
3.444510843	6.068425588
3.286007263	5.865050622
4.170008552	6.978446707
4.714791432	7.224389173
3.642486159	6.49677499
4.266530181	6.336560209
3.708495794	6.166598879
3.59741367	6.524296251
3.962482458	5.918221585
2.80555555	5.129898715
3.10083059	5.831882477
4.030174954	6.445124404
3.374206346	5.823045895
4.030174954	6.445124404
3.09180726	5.774551546
4.755135612	6.686422587
3.155400327	5.875632732
4.077467527	6.248287332
3.758698439	6.658011046
4.400071614	6.47416751
3.758698439	6.658011046
5.275544422	7.375490713
4.222719186	6.731167254
3.887156776	6.573610332
3.308388999	6.139884552
3.192799645	5.886104031
4.159671568	6.959873233
4.10699333	6.55970376
5.245911181	7.862112212
6.127090407	9.131838144
5.353363306	7.569411792
4.548945305	6.806068562
5.337428334	7.69802917
3.387709277	6.267200549
3.830523073	6.704414355
5.162614947	7.589841512
3.977443738	7.603897969
4.876134647	7.868062896
4.848379283	7.599776826
3.948877506	6.816188085
5.814861776	7.958576904
4.76914668	7.614805365
5.219655557	8.374130809
3.641958571	6.551080335
4.87979922	7.524992865
5.097934219	7.590852124
4.807083233	7.669495251
5.221627194	8.042699497
4.53718527	6.733401892
3.731480814	6.636602508
3.029308489	5.828945618
4.425342743	7.355001921
3.484513195	6.206575927
3.877163972	6.253828812
3.854964844	6.70930434
3.212936605	5.743003188
2.95073053	5.669880923
2.992447666	5.342334252
3.226975662	6.00635316
4.153577241	6.733401892
3.446632846	6.313548046
3.35428988	6.383506635
4.077206664	6.278521424
3.815161914	6.142037406
5.18692888	8.251272611
3.61363482	5.780743516
3.878850448	6.579598374
4.531463763	7.218909708
4.19298843	6.674561392
4.144811313	6.731614581
5.719531158	8.438149984
6.23099849	9.148464968
5.121719301	7.766416898
4.222078143	6.708084084
3.790324817	6.410174882
3.707356718	5.860786223
3.417406402	5.75653304
4.844349677	6.852533224
4.436823146	6.469637839
3.409519787	5.736572297
4.337850657	6.794026514
3.287508458	5.647212123
3.864684881	5.939513141
3.558009292	5.952593773
3.906682567	6.616399801
3.650160602	5.682729065
3.518806728	5.462581023
3.606113383	5.860786223
5.449422188	7.839131648
3.881755055	6.378426184
4.482686299	7.048820719
3.73874079	6.316261752
4.418256308	6.141230629
3.793700821	6.17586727
3.904435592	5.605802066
4.00393176	6.715383386
5.544771591	7.278778
5.80110075	8.282103569
3.351801434	5.84383423
3.190353226	5.908082938
3.350721902	6.393590754
3.190353226	5.908082938
4.153010093	6.856461985
3.334230849	5.809642865
3.157359558	6.28692876
3.253231409	5.96870756
4.942837848	7.608870629
3.059540891	5.560681631
3.830631353	6.067399367
4.365175126	7.067319849
3.91964841	6.511819621
4.246121399	7.255591274
4.161522287	6.773080376
3.8729646	7.225117506
3.004739275	6.052089169
5.190684754	8.45616849
4.752341449	7.392938981
3.615157682	6.579251212
3.888272173	6.238324625
4.917101264	6.703730788
4.788901933	6.733401892
4.8990845	6.91968385
4.17017922	6.564560497
5.089058104	7.208970366
5.364014558	7.15013926
4.654178365	6.81275755
4.715113747	7.042286172
4.414688568	6.704429673
5.07532632	6.935642782
4.954231148	6.505604672
5.00375419	6.878852797
5.088925156	6.785918438
4.411955866	6.808211149
4.378725116	6.337046946
5.700518299	7.170883482
4.856663812	6.768205814
4.185771403	6.145011044
4.663063842	6.632818308
4.663063842	6.632818308
5.515146132	7.92858619
5.129304219	7.017058014
3.737780879	5.949339621
5.224001743	7.296413269
4.29966548	6.119520634
3.878412482	5.748994817
4.918872998	6.748906078
3.970056273	6.284134161
5.555655976	6.921218245
5.167550518	6.873163834
5.230117075	7.089722773
4.004450701	5.707879736
4.918872998	6.748906078
4.988983221	7.036336691
4.558486961	6.950814768
4.109302258	6.157275552
5.904075057	7.97501394
5.147866413	7.236820437
4.466899218	6.137381422
5.008943469	6.63836358
4.576843815	6.576465251
3.805173069	6.397346235
4.894447037	6.756536962
4.7806945	6.677461224
4.79449593	6.427846758
5.062784604	6.591536548
3.512943557	5.938854597
5.548559233	7.029831309
5.308056332	7.001687783
3.734594003	5.840641657
4.027749636	6.102278913
4.026739545	6.758094504
4.892420339	6.611052374
4.026739545	6.758094504
4.192381376	6.541841358
5.302103872	6.762223946
4.072328712	6.304791522
4.713110367	6.552821675
3.375616492	5.438079309
4.453712805	6.545259857
4.332120414	6.541841358
4.706853068	6.513971676
4.62972826	6.572282543
4.525225537	6.090969553
5.072443056	6.806915529
4.075474878	5.826576932
4.332120414	6.541841358
3.561290916	5.990213765
4.803114619	6.321915118
4.314916105	6.303305553
4.537174227	6.622241255
4.212830698	5.895889332
4.632385046	6.318388486
4.326713562	6.608162556
4.784078352	6.738375219
4.230610907	6.327266917
3.306734456	8.024534872
4.223457087	5.934894196
4.010830734	6.674561392
5.665854593	7.238407038
3.288524302	6.075001144
4.384928173	7.337913
3.198899808	5.560681631
4.160442945	6.851184927
5.782979653	8.032684876
3.733074718	6.66440902
5.322905375	7.752550009
4.828280113	7.581209826
4.803450274	7.515344571
4.153139003	7.0800265
4.540322794	7.058973091
3.519967863	6.415096959
4.44897501	7.13129875
4.309754787	6.756932389
4.44897501	7.13129875
3.646934103	6.457554277
3.425538068	6.226536669
3.093862914	5.894402834
3.731614633	6.136646557
4.731018119	7.218909708
3.382778718	5.981414211
3.884207748	6.524296251
4.365910952	6.777076955
